NOME; COLUNAS; LINHAS; ALPHA; THETA; T LAB; T C2G
"data/baseball.ppm"; 320; 240; 10; 0; 0,04; 1.273,530029
"data/baseball.ppm"; 320; 240; 15; 0; 0,03; 1.303,093994
"data/baseball.ppm"; 320; 240; 20; 0; 0,04; 1.317,005005
"data/baseball.ppm"; 320; 240; 30; 0; 0,04; 1.361,578979
"data/baseball.ppm"; 320; 240; 5; 45; 0,03; 1.174,520996
"data/baseball.ppm"; 320; 240; 10; 45; 0,03; 1.273,485962
"data/baseball.ppm"; 320; 240; 15; 45; 0,04; 1.303,208984
"data/baseball.ppm"; 320; 240; 20; 45; 0,04; 1.317,020996
"data/baseball.ppm"; 320; 240; 30; 45; 0,03; 1.361,574951
"data/baseball.ppm"; 320; 240; 5; 90; 0,04; 1.174,623047
"data/baseball.ppm"; 320; 240; 10; 90; 0,04; 1.273,603027
"data/baseball.ppm"; 320; 240; 15; 90; 0,03; 1.303,189941
"data/baseball.ppm"; 320; 240; 20; 90; 0,04; 1.317,133057
"data/baseball.ppm"; 320; 240; 30; 90; 0,03; 1.361,540039
"data/baseball.ppm"; 320; 240; 5; 135; 0,03; 1.174,260010
"data/baseball.ppm"; 320; 240; 10; 135; 0,03; 1.273,178955
"data/baseball.ppm"; 320; 240; 15; 135; 0,03; 1.302,712036
"data/baseball.ppm"; 320; 240; 20; 135; 0,03; 1.316,347046
"data/baseball.ppm"; 320; 240; 30; 135; 0,03; 1.360,833984
"data/baseball.ppm"; 320; 240; 5; 180; 0,04; 1.174,321045
"data/baseball.ppm"; 320; 240; 10; 180; 0,03; 1.273,250000
"data/baseball.ppm"; 320; 240; 15; 180; 0,03; 1.302,707031
"data/baseball.ppm"; 320; 240; 20; 180; 0,03; 1.316,431030
"data/baseball.ppm"; 320; 240; 30; 180; 0,04; 1.360,943970
"data/baseball.ppm"; 320; 240; 5; 225; 0,04; 1.174,672974
"data/baseball.ppm"; 320; 240; 10; 225; 0,03; 1.273,566040
"data/baseball.ppm"; 320; 240; 15; 225; 0,04; 1.303,187012
"data/baseball.ppm"; 320; 240; 20; 225; 0,03; 1.317,224976
"data/baseball.ppm"; 320; 240; 30; 225; 0,04; 1.361,551025
"data/baseball.ppm"; 320; 240; 5; 270; 0,04; 1.174,949951
"data/baseball.ppm"; 320; 240; 10; 270; 0,03; 1.273,963989
"data/baseball.ppm"; 320; 240; 15; 270; 0,04; 1.303,586060
"data/baseball.ppm"; 320; 240; 20; 270; 0,04; 1.317,590942
"data/baseball.ppm"; 320; 240; 30; 270; 0,04; 1.362,168945
"data/baseball.ppm"; 320; 240; 5; 315; 0,04; 1.174,964966
"data/baseball.ppm"; 320; 240; 10; 315; 0,03; 1.273,906982
"data/baseball.ppm"; 320; 240; 15; 315; 0,03; 1.303,390991
"data/baseball.ppm"; 320; 240; 20; 315; 0,03; 1.317,300049
"data/baseball.ppm"; 320; 240; 30; 315; 0,04; 1.361,938965
"data/car.ppm"; 125; 125; 5; 0; 0,01; 52,327999
"data/car.ppm"; 125; 125; 10; 0; 0,01; 56,647999
"data/car.ppm"; 125; 125; 15; 0; 0,01; 59,716000
"data/car.ppm"; 125; 125; 20; 0; 0,01; 60,653999
"data/car.ppm"; 125; 125; 30; 0; 0,02; 62,022999
"data/car.ppm"; 125; 125; 5; 45; 0,01; 52,325001
"data/car.ppm"; 125; 125; 10; 45; 0,01; 56,644001
"data/car.ppm"; 125; 125; 15; 45; 0,01; 59,730999
"data/car.ppm"; 125; 125; 20; 45; 0,01; 60,647999
"data/car.ppm"; 125; 125; 30; 45; 0,01; 61,993999
"data/car.ppm"; 125; 125; 5; 90; 0,01; 52,265999
"data/car.ppm"; 125; 125; 10; 90; 0,01; 56,626999
"data/car.ppm"; 125; 125; 15; 90; 0,02; 59,742001
"data/car.ppm"; 125; 125; 20; 90; 0,01; 60,657001
"data/car.ppm"; 125; 125; 30; 90; 0,01; 62,022999
"data/car.ppm"; 125; 125; 5; 135; 0,01; 52,294998
"data/car.ppm"; 125; 125; 10; 135; 0,01; 56,638000
"data/car.ppm"; 125; 125; 15; 135; 0,01; 59,742001
"data/car.ppm"; 125; 125; 20; 135; 0; 60,667000
"data/car.ppm"; 125; 125; 30; 135; 0; 62,006001
"data/car.ppm"; 125; 125; 5; 180; 0,01; 52,261002
"data/car.ppm"; 125; 125; 10; 180; 0,01; 56,654999
"data/car.ppm"; 125; 125; 15; 180; 0,01; 59,749001
"data/car.ppm"; 125; 125; 20; 180; 0,02; 60,662998
"data/car.ppm"; 125; 125; 30; 180; 0,02; 62,050999
"data/car.ppm"; 125; 125; 5; 225; 0,01; 52,243000
"data/car.ppm"; 125; 125; 10; 225; 0,01; 56,646000
"data/car.ppm"; 125; 125; 15; 225; 0,01; 59,734001
"data/car.ppm"; 125; 125; 20; 225; 0,01; 60,650002
"data/car.ppm"; 125; 125; 30; 225; 0; 62,070999
"data/car.ppm"; 125; 125; 5; 270; 0,01; 52,306000
"data/car.ppm"; 125; 125; 10; 270; 0,02; 56,645000
"data/car.ppm"; 125; 125; 15; 270; 0,01; 59,702000
"data/car.ppm"; 125; 125; 20; 270; 0,01; 60,639999
"data/car.ppm"; 125; 125; 30; 270; 0,01; 62,041000
"data/car.ppm"; 125; 125; 5; 315; 0,01; 52,266998
"data/car.ppm"; 125; 125; 10; 315; 0,02; 56,636002
"data/car.ppm"; 125; 125; 15; 315; 0,01; 59,713001
"data/car.ppm"; 125; 125; 20; 315; 0; 60,647999
"data/car.ppm"; 125; 125; 30; 315; 0; 62,050999
"data/ceu.ppm"; 240; 160; 5; 0; 0,01; 303,167999
"data/ceu.ppm"; 240; 160; 10; 0; 0,03; 334,592987
"data/ceu.ppm"; 240; 160; 15; 0; 0,03; 350,928986
"data/ceu.ppm"; 240; 160; 20; 0; 0,02; 361,868988
"data/ceu.ppm"; 240; 160; 30; 0; 0,02; 374,911011
"data/ceu.ppm"; 240; 160; 5; 45; 0,02; 303,304993
"data/ceu.ppm"; 240; 160; 10; 45; 0,02; 334,671997
"data/ceu.ppm"; 240; 160; 15; 45; 0,02; 350,907990
"data/ceu.ppm"; 240; 160; 20; 45; 0,02; 361,841003
"data/ceu.ppm"; 240; 160; 30; 45; 0,02; 374,819000
"data/ceu.ppm"; 240; 160; 5; 90; 0,03; 303,272003
"data/ceu.ppm"; 240; 160; 10; 90; 0,01; 334,601013
"data/ceu.ppm"; 240; 160; 15; 90; 0,02; 350,893005
"data/ceu.ppm"; 240; 160; 20; 90; 0,01; 361,792999
"data/ceu.ppm"; 240; 160; 30; 90; 0,01; 374,795013
"data/ceu.ppm"; 240; 160; 5; 135; 0,02; 303,291992
"data/ceu.ppm"; 240; 160; 10; 135; 0,02; 334,649994
"data/ceu.ppm"; 240; 160; 15; 135; 0,02; 350,907013
"data/ceu.ppm"; 240; 160; 20; 135; 0,01; 361,781006
"data/ceu.ppm"; 240; 160; 30; 135; 0,02; 374,802002
"data/ceu.ppm"; 240; 160; 5; 180; 0,02; 303,273987
"data/ceu.ppm"; 240; 160; 10; 180; 0,01; 334,687012
"data/ceu.ppm"; 240; 160; 15; 180; 0,02; 350,954010
"data/ceu.ppm"; 240; 160; 20; 180; 0,01; 361,867004
"data/ceu.ppm"; 240; 160; 30; 180; 0,02; 374,873993
"data/ceu.ppm"; 240; 160; 5; 225; 0,02; 302,957001
"data/ceu.ppm"; 240; 160; 10; 225; 0,01; 334,351013
"data/ceu.ppm"; 240; 160; 15; 225; 0,02; 350,738007
"data/ceu.ppm"; 240; 160; 20; 225; 0,02; 361,661011
"data/ceu.ppm"; 240; 160; 30; 225; 0,02; 374,779999
"data/ceu.ppm"; 240; 160; 5; 270; 0,02; 302,929993
"data/ceu.ppm"; 240; 160; 10; 270; 0,02; 334,334991
"data/ceu.ppm"; 240; 160; 15; 270; 0,02; 350,690002
"data/ceu.ppm"; 240; 160; 20; 270; 0,02; 361,604004
"data/ceu.ppm"; 240; 160; 30; 270; 0,02; 374,687988
"data/ceu.ppm"; 240; 160; 5; 315; 0,02; 302,880005
"data/ceu.ppm"; 240; 160; 10; 315; 0,02; 334,326996
"data/ceu.ppm"; 240; 160; 15; 315; 0,03; 350,635986
"data/ceu.ppm"; 240; 160; 20; 315; 0,01; 361,621002
"data/ceu.ppm"; 240; 160; 30; 315; 0,03; 374,636993
"data/fish.ppm"; 400; 300; 5; 0; 0,05; 2.300,024902
"data/fish.ppm"; 400; 300; 10; 0; 0,05; 2.671,086914
"data/fish.ppm"; 400; 300; 15; 0; 0,06; 2.934,833984
"data/fish.ppm"; 400; 300; 20; 0; 0,05; 3.101,410889
"data/fish.ppm"; 400; 300; 30; 0; 0,05; 3.268,893066
"data/fish.ppm"; 400; 300; 5; 45; 0,05; 2.299,298096
"data/fish.ppm"; 400; 300; 10; 45; 0,05; 2.670,045898
"data/fish.ppm"; 400; 300; 15; 45; 0,05; 2.933,387939
"data/fish.ppm"; 400; 300; 20; 45; 0,05; 3.099,935059
"data/fish.ppm"; 400; 300; 30; 45; 0,04; 3.267,063965
"data/fish.ppm"; 400; 300; 5; 90; 0,06; 2.299,623047
"data/fish.ppm"; 400; 300; 10; 90; 0,05; 2.670,291992
"data/fish.ppm"; 400; 300; 15; 90; 0,05; 2.933,843994
"data/fish.ppm"; 400; 300; 20; 90; 0,06; 3.100,404053
"data/fish.ppm"; 400; 300; 30; 90; 0,05; 3.267,277100
"data/fish.ppm"; 400; 300; 5; 135; 0,05; 2.299,751953
"data/fish.ppm"; 400; 300; 10; 135; 0,05; 2.670,469971
"data/fish.ppm"; 400; 300; 15; 135; 0,04; 2.934,191895
"data/fish.ppm"; 400; 300; 20; 135; 0,05; 3.100,433105
"data/fish.ppm"; 400; 300; 30; 135; 0,06; 3.267,090088
"data/fish.ppm"; 400; 300; 5; 180; 0,05; 2.299,667969
"data/fish.ppm"; 400; 300; 10; 180; 0,06; 2.670,626953
"data/fish.ppm"; 400; 300; 15; 180; 0,05; 2.934,291992
"data/fish.ppm"; 400; 300; 20; 180; 0,05; 3.100,931885
"data/fish.ppm"; 400; 300; 30; 180; 0,05; 3.267,993896
"data/fish.ppm"; 400; 300; 5; 225; 0,05; 2.300,241943
"data/fish.ppm"; 400; 300; 10; 225; 0,06; 2.671,224121
"data/fish.ppm"; 400; 300; 15; 225; 0,05; 2.935,068115
"data/fish.ppm"; 400; 300; 20; 225; 0,05; 3.101,466064
"data/fish.ppm"; 400; 300; 30; 225; 0,05; 3.268,903076
"data/fish.ppm"; 400; 300; 5; 270; 0,06; 2.300,081055
"data/fish.ppm"; 400; 300; 10; 270; 0,05; 2.671,264893
"data/fish.ppm"; 400; 300; 15; 270; 0,05; 2.935,111084
"data/fish.ppm"; 400; 300; 20; 270; 0,05; 3.101,519043
"data/fish.ppm"; 400; 300; 30; 270; 0,05; 3.269,017090
"data/fish.ppm"; 400; 300; 5; 315; 0,06; 2.300,101074
"data/fish.ppm"; 400; 300; 10; 315; 0,05; 2.671,331055
"data/fish.ppm"; 400; 300; 15; 315; 0,05; 2.935,208008
"data/fish.ppm"; 400; 300; 20; 315; 0,05; 3.101,652100
"data/fish.ppm"; 400; 300; 30; 315; 0,06; 3.269,178955
"data/frutas.ppm"; 320; 240; 5; 0; 0,03; 1.151,485962
"data/frutas.ppm"; 320; 240; 10; 0; 0,03; 1.252,206055
"data/frutas.ppm"; 320; 240; 15; 0; 0,04; 1.318,631958
"data/frutas.ppm"; 320; 240; 20; 0; 0,04; 1.374,069946
"data/frutas.ppm"; 320; 240; 30; 0; 0,04; 1.452,109009
"data/frutas.ppm"; 320; 240; 5; 45; 0,03; 1.151,329956
"data/frutas.ppm"; 320; 240; 10; 45; 0,03; 1.252,836060
"data/frutas.ppm"; 320; 240; 15; 45; 0,03; 1.319,066040
"data/frutas.ppm"; 320; 240; 20; 45; 0,04; 1.374,333008
"data/frutas.ppm"; 320; 240; 30; 45; 0,04; 1.452,228027
"data/frutas.ppm"; 320; 240; 5; 90; 0,04; 1.151,225952
"data/frutas.ppm"; 320; 240; 10; 90; 0,04; 1.253,146973
"data/frutas.ppm"; 320; 240; 15; 90; 0,04; 1.319,182007
"data/frutas.ppm"; 320; 240; 20; 90; 0,04; 1.374,114014
"data/frutas.ppm"; 320; 240; 30; 90; 0,04; 1.452,357056
"data/frutas.ppm"; 320; 240; 5; 135; 0,04; 1.151,227051
"data/frutas.ppm"; 320; 240; 10; 135; 0,04; 1.253,255005
"data/frutas.ppm"; 320; 240; 15; 135; 0,03; 1.319,244019
"data/frutas.ppm"; 320; 240; 20; 135; 0,04; 1.374,118042
"data/frutas.ppm"; 320; 240; 30; 135; 0,03; 1.452,241943
"data/frutas.ppm"; 320; 240; 5; 180; 0,04; 1.151,110962
"data/frutas.ppm"; 320; 240; 10; 180; 0,03; 1.253,165039
"data/frutas.ppm"; 320; 240; 15; 180; 0,03; 1.319,063965
"data/frutas.ppm"; 320; 240; 20; 180; 0,04; 1.374,155029
"data/frutas.ppm"; 320; 240; 30; 180; 0,04; 1.452,451050
"data/frutas.ppm"; 320; 240; 5; 225; 0,03; 1.151,120972
"data/frutas.ppm"; 320; 240; 10; 225; 0,03; 1.252,488037
"data/frutas.ppm"; 320; 240; 15; 225; 0,04; 1.318,526001
"data/frutas.ppm"; 320; 240; 20; 225; 0,03; 1.373,951050
"data/frutas.ppm"; 320; 240; 30; 225; 0,03; 1.452,177002
"data/frutas.ppm"; 320; 240; 5; 270; 0,04; 1.151,364014
"data/frutas.ppm"; 320; 240; 10; 270; 0,03; 1.252,427002
"data/frutas.ppm"; 320; 240; 15; 270; 0,04; 1.318,578003
"data/frutas.ppm"; 320; 240; 20; 270; 0,04; 1.374,234985
"data/frutas.ppm"; 320; 240; 30; 270; 0,03; 1.452,378052
"data/frutas.ppm"; 320; 240; 5; 315; 0,03; 1.151,337036
"data/frutas.ppm"; 320; 240; 10; 315; 0,03; 1.252,302002
"data/frutas.ppm"; 320; 240; 15; 315; 0,04; 1.318,610962
"data/frutas.ppm"; 320; 240; 20; 315; 0,03; 1.374,365967
